vessel_record_id,ssvid,n_shipname,n_callsign,imo,flag,authorized_from,authorized_to,source_code
AUS-860586|AUS-VJN4147|CCAMLR-78941|IMO-9111694,508770000,ISLAEDEN,VJN4147,9111694,AUS,2013-04-08 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
AUS-860586|AUS-VJN4147|CCAMLR-78941|IMO-9111694,503770000,ISLAEDEN,VJN4147,9111694,AUS,2016-10-18 00:00:00 UTC,2022-07-01 00:00:00 UTC,SIOFA
AUS-860586|AUS-VJN4147|CCAMLR-78941|IMO-9111694,508770000,ISLAEDEN,VJN4147,9111694,AUS,2016-10-18 00:00:00 UTC,2022-07-01 00:00:00 UTC,SIOFA
AUS-860586|AUS-VJN4147|CCAMLR-78941|IMO-9111694,508770000,ISLAEDEN,VJN4147,9111694,AUS,2017-01-01 00:00:00 UTC,2018-01-30 00:00:00 UTC,SPRFMO
AUS-860586|AUS-VJN4147|CCAMLR-78941|IMO-9111694,503770000,ISLAEDEN,VJN4147,9111694,AUS,2017-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,SPRFMO
AUS-860586|AUS-VJN4147|CCAMLR-78941|IMO-9111694,508770000,ISLAEDEN,VJN4147,9111694,AUS,2019-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,SPRFMO
AUS-861222|AUS-O511|AUS-VHJT|CCAMLR-86361|IMO-9171008|NOR-1999003405,503552000,ATLASCOVE,VHJT,9171008,AUS,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
AUS-861222|AUS-O511|AUS-VHJT|CCAMLR-86361|IMO-9171008|NOR-1999003405,259597000,OSTERBRIS,LJME,9171008,NOR,2012-11-19 00:00:00 UTC,2013-01-21 23:59:59 UTC,NOR
AUS-861222|AUS-O511|AUS-VHJT|CCAMLR-86361|IMO-9171008|NOR-1999003405,259597000,OSTERBRIS,LJME,9171008,NOR,2013-10-22 00:00:00 UTC,2014-01-02 23:59:59 UTC,NOR
AUS-861222|AUS-O511|AUS-VHJT|CCAMLR-86361|IMO-9171008|NOR-1999003405,503552000,ATLASCOVE,VHJT,9171008,AUS,2016-10-18 00:00:00 UTC,2022-07-01 00:00:00 UTC,SIOFA
AUS-861222|AUS-O511|AUS-VHJT|CCAMLR-86361|IMO-9171008|NOR-1999003405,503552000,ATLASCOVE,VHJT,9171008,AUS,2017-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,SPRFMO
AUS-861379|AUS-O510|CCAMLR-75753|IMO-9188960|NOR-2009048549,257155000,SELJEVAER,LKYA,9188960,NOR,2012-01-01 00:00:00 UTC,2015-04-21 00:00:00 UTC,CCAMLR
AUS-861379|AUS-O510|CCAMLR-75753|IMO-9188960|NOR-2009048549,503000087,CORINTHIANBAY,VJN4779,9188960,AUS,2015-04-21 00:00:00 UTC,2021-11-01 00:00:00 UTC,CCAMLR
AUS-861379|AUS-O510|CCAMLR-75753|IMO-9188960|NOR-2009048549,503000087,CORINTHIANBAY,VJN4779,9188960,AUS,2016-10-18 00:00:00 UTC,2022-07-01 00:00:00 UTC,SIOFA
AUS-861379|AUS-O510|CCAMLR-75753|IMO-9188960|NOR-2009048549,503000087,CORINTHIANBAY,VJN4779,9188960,AUS,2017-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,SPRFMO
AUS-861507|CCAMLR-86929|IMO-9123219,701018000,ANTARTIC3,LW9769,9123219,ARG,2012-01-01 00:00:00 UTC,2015-12-02 00:00:00 UTC,CCAMLR
AUS-861507|CCAMLR-86929|IMO-9123219,503718000,ANTARCTICDISCOVERY,VKAD,9123219,AUS,2016-01-12 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
AUS-861984|IMO-8564856|IOTC-17204|IOTC-17504,503028140,NORWESTPEARL,VNW2602,8564856,AUS,2018-11-07 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
AUS-862152|CCSBT-FV06663|IMO-9847671,503075370,MARYLOU1,VMCB,9847671,AUS,2021-04-23 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
AUS-862290|CCAMLR-109941|IMO-9857585|AUS-O498,503000165,CAPEARKONA,VMDY,9857585,AUS,2020-07-08 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
AUS-862290|CCAMLR-109941|IMO-9857585|AUS-O498,503000165,CAPEARKONA,VMDY,9857585,AUS,2020-10-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,SIOFA
AUS-862290|CCAMLR-109941|IMO-9857585|AUS-O498,503000165,CAPEARKONA,VMDY,9857585,AUS,2020-10-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,SPRFMO
AUS-862580|CCSBT-FV06465,503084220,CALLYANN,ZMG3394,,AUS,2017-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
AUS-862580|CCSBT-FV06465,512005935,CALLYANN,ZMG3394,,NZL,2017-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
AUS-862618|CCAMLR-109230|IMO-9876244|AUS-VKAA,503526000,ANTARCTICAURORA,VKAA,9876244,AUS,2020-10-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
AUS-862618|CCAMLR-109230|IMO-9876244|AUS-VKAA,503526000,ANTARCTICAURORA,VKAA,9876244,AUS,2021-04-19 00:00:00 UTC,2022-07-01 00:00:00 UTC,SIOFA
CAN-319724|IATTC-147|IMO-5208762|WCPFC-7802,316001008,REDSKY1,VG2302,5208762,CAN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
CAN-319724|IATTC-147|IMO-5208762|WCPFC-7802,316001008,REDSKY1,VG2302,5208762,CAN,2012-08-28 05:40:40 UTC,2022-07-01 00:00:00 UTC,WCPFC
CAN-323544|IATTC-143|IMO-6617075|WCPFC-6973,316276000,AMYUSEN,VG6732,6617075,CAN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
CAN-323544|IATTC-143|IMO-6617075|WCPFC-6973,316276000,AMYUSEN,VG6732,6617075,CAN,2012-08-28 05:39:54 UTC,2015-10-30 18:47:53 UTC,WCPFC
CAN-323544|IATTC-143|IMO-6617075|WCPFC-6973,316276000,AMYUSEN,VG6732,6617075,CAN,2017-08-29 18:23:49 UTC,2022-07-01 00:00:00 UTC,WCPFC
CAN-383355|IMO-7706952,316237000,GSMERSEY,VC8361,7706952,CAN,2022-04-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-393497|IATTC-149|IMO-7910187|WCPFC-5794,316002950,OCEANPEARL,CFL5494,7910187,CAN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
CAN-393497|IATTC-149|IMO-7910187|WCPFC-5794,316002950,OCEANPEARL,CFL5494,7910187,CAN,2012-01-01 00:00:00 UTC,2019-04-09 16:41:48 UTC,WCPFC
CAN-393502|IATTC-14772|IMO-7927790,316016341,JEANNAMARIE,VG7255,7927790,CAN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
CAN-393576|IATTC-16376|IMO-8950639,316003768,ISLANDSUN,VG7348,8950639,CAN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
CAN-808364|IMO-8714566,316004000,AQVIQ,VOLT,8714566,CAN,2020-09-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-808647|IMO-8806735,316004070,KIVIUQ1,VO4989,8806735,CAN,2020-09-01 00:00:00 UTC,2020-12-01 00:00:00 UTC,NAFO
CAN-812333|IATTC-14738|IMO-8744925|WCPFC-6772,316018816,CANADIANSHORE,CFN5434,8744925,CAN,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
CAN-812333|IATTC-14738|IMO-8744925|WCPFC-6772,316018816,CANADIANSHORE,CFN5434,8744925,CAN,2012-01-01 00:00:00 UTC,2019-04-09 16:35:08 UTC,WCPFC
CAN-812796|IMO-8744937|NPFC-629|WCPFC-7689,316007587,PACIFICVIKING,CFC4341,8744937,CAN,2017-05-01 00:00:00 UTC,2017-05-31 00:00:00 UTC,NPFC
CAN-814345|IMO-8505484,316100000,OCEANPRAWNS,VOSN,8505484,CAN,2020-09-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-816445|IMO-9247089,316001738,MERSEYPHOENIX,VOGB,9247089,CAN,2020-09-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-821779|ICCAT-AT000CAN00003|IMO-8957649,316002590,IVYROSE,VDCB,8957649,CAN,2016-05-02 00:00:00 UTC,2022-07-01 00:00:00 UTC,ICCAT
CAN-824170|IMO-9252515,316323000,ATLANTICENTERPRISE,VOCS,9252515,CAN,2020-09-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-824944|IMO-9127174,316319000,KATSHESHUK2,VAAI,9127174,CAN,2020-09-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-826501|ICCAT-AT000CAN00159|IMO-8993394,316005259,ABIGAILGRACE,,8993394,CAN,2020-08-21 00:00:00 UTC,2022-07-01 00:00:00 UTC,ICCAT
CAN-838176|IMO-8519552,316021004,OCEANBREAKER,XJBM,8519552,CAN,2020-09-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-839289|IMO-9219094|NOR-2001015644,258576000,REMOEY,LLQE,9219094,NOR,2012-01-01 00:00:00 UTC,2015-09-08 00:00:00 UTC,NOR
CAN-840379|IMO-9787223,316033402,NEWFOUNDLANDVICTOR,VCAO,9787223,CAN,2020-09-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-840379|IMO-9787223,316033407,NEWFOUNDLANDVICTOR,VCAO,9787223,CAN,2020-09-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-841253|IMO-9804007,316014290,NORTHERNOSPREY3,CFET,9804007,CAN,2020-09-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-842553|IMO-9211810|ISL-2747|NOR-2017100133,251034000,GULLBERG,TFYG,9211810,ISL,2012-01-01 00:00:00 UTC,2017-01-01 00:00:00 UTC,ISL
CAN-842553|IMO-9211810|ISL-2747|NOR-2017100133,257026770,STAALEGG,LFCM,9211810,NOR,2017-11-02 00:00:00 UTC,2019-01-28 23:59:59 UTC,NOR
CAN-843238|IMO-9294903|NOR-2004029088,258052000,SUNDEROEY,LMJP,9294903,NOR,2012-01-01 00:00:00 UTC,2020-03-09 00:00:00 UTC,NOR
CAN-843399|IMO-9858400,316041841,CALVERT,VEBO,9858400,CAN,2020-09-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,NAFO
CAN-843948|IMO-8705838,331036000,TASERMIUT,OYAK,8705838,GRL,2020-07-17 00:00:00 UTC,2020-12-01 00:00:00 UTC,NEAFC
CAN-843948|IMO-8705838,331036000,TASERMIUT,OYAK,8705838,GRL,2021-07-12 00:00:00 UTC,2021-12-01 00:00:00 UTC,NEAFC
CCAMLR-100293|IMO-9827891|NOR-2019108893,257400000,ANTARCTICENDURANCE,LEZY,9827891,NOR,2018-05-28 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-100293|IMO-9827891|NOR-2019108893,258989999,ANTARCTICENDURANCE,LEZY,9827891,NOR,2018-05-28 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-100293|IMO-9827891|NOR-2019108893,257400000,ANTARCTICENDURANCE,LEZY,9827891,NOR,2019-01-01 00:00:00 UTC,2020-12-31 00:00:00 UTC,NOR
CCAMLR-100293|IMO-9827891|NOR-2019108893,258989999,ANTARCTICENDURANCE,LEZY,9827891,NOR,2019-01-01 00:00:00 UTC,2020-12-31 00:00:00 UTC,NOR
CCAMLR-108740|IMO-9891799|JPN-SO1-1372,431650000,SHINSEIMARU8,7KFU,9891799,JPN,2020-03-31 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-108740|IMO-9891799|JPN-SO1-1372,431650000,SHINSEIMARU8,7KFU,9891799,JPN,2021-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,SEAFO
CCAMLR-108740|IMO-9891799|JPN-SO1-1372,431650000,SHINSEIMARU8,7KFU,9891799,JPN,2020-04-09 00:00:00 UTC,2022-07-01 00:00:00 UTC,SIOFA
CCAMLR-113778|IMO-8704925,770576483,OCEANAZUL,CXOH,8704925,URY,2021-01-21 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-116849|IMO-9894208,665111132,ARGOSHELENA,ZHHQ,9894208,GBR,2021-11-04 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-118395|IMO-9903281,665111133,POLARBAY,ZHHR,9903281,GBR,2022-05-16 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75713|IMO-9092240,725004140,ANTARCTICBAY,CB9738,9092240,CHL,2012-01-01 00:00:00 UTC,2021-11-01 00:00:00 UTC,CCAMLR
CCAMLR-75713|IMO-9092240,725004140,ANTARCTICBAY,CB9738,9092240,CHL,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,SPRFMO
CCAMLR-75729|IMO-7817452,412440689,FUYUANYU9818,BAWV,7817452,CHN,2019-05-20 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75730|IMO-9511181|FRA-FK928451,618000500,SAINTANDRE,FNTD,9511181,FRA,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75730|IMO-9511181|FRA-FK928451,618000500,SAINTANDRE,FNTD,9511181,FRA,2016-10-18 00:00:00 UTC,2022-02-01 00:00:00 UTC,SIOFA
CCAMLR-75732|IMO-7238113,432443000,FUKUEIMARU,JFUJ,7238113,JPN,2012-01-01 00:00:00 UTC,2012-10-19 00:00:00 UTC,CCAMLR
CCAMLR-75732|IMO-7238113,412217999,FURONGHAI,BAOC,7238113,CHN,2012-10-19 00:00:00 UTC,2021-11-01 00:00:00 UTC,CCAMLR
CCAMLR-75737|IMO-9012355,440755,HONGJIN701,6KSN,9012355,KOR,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75737|IMO-9012355,440755000,HONGJIN701,6KSN,9012355,KOR,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75737|IMO-9012355,440855000,HONGJIN701,6KSN,9012355,KOR,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75738|IMO-8608822,440854000,HONGJIN707,DTBT2,8608822,KOR,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75739|IMO-7042538,440899000,INSUNGHO,6LZT,7042538,KOR,2012-01-01 00:00:00 UTC,2021-01-01 00:00:00 UTC,CCAMLR
CCAMLR-75739|IMO-7042538,440899000,SAEINCHAMPION,6LZT,7042538,KOR,2020-12-30 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75739|IMO-7042538,440899000,INSUNGHO,6LZT,7042538,KOR,2012-01-01 00:00:00 UTC,2014-06-24 00:00:00 UTC,SPRFMO
CCAMLR-75739|IMO-7042538,440899000,INSUNGHO,6LZT,7042538,KOR,2016-12-31 00:00:00 UTC,2019-06-24 00:00:00 UTC,SPRFMO
CCAMLR-75739|IMO-7042538,440899000,INSUNGHO,6LZT,7042538,KOR,2020-06-03 00:00:00 UTC,2020-02-01 00:00:00 UTC,SPRFMO
CCAMLR-75739|IMO-7042538,440899000,INSUNGHO,6LZT,7042538,KOR,2020-06-03 00:00:00 UTC,2020-03-01 00:00:00 UTC,SPRFMO
CCAMLR-75739|IMO-7042538,440899000,INSUNGHO,6LZT,7042538,KOR,2020-06-03 00:00:00 UTC,2021-01-01 00:00:00 UTC,SPRFMO
CCAMLR-75739|IMO-7042538,440899000,SAEINCHAMPION,6LZT,7042538,KOR,2020-06-03 00:00:00 UTC,2022-07-01 00:00:00 UTC,SPRFMO
CCAMLR-75742|IMO-8505977,440863000,KWANGJAHO,DTBP9,8505977,KOR,2012-01-01 00:00:00 UTC,2021-01-01 00:00:00 UTC,CCAMLR
CCAMLR-75742|IMO-8505977,440863000,SAEINLEADER,DTBP9,8505977,KOR,2020-12-30 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75742|IMO-8505977,440863000,KWANGJAHO,DTBP9,8505977,KOR,2014-05-13 00:00:00 UTC,2021-01-01 00:00:00 UTC,SPRFMO
CCAMLR-75742|IMO-8505977,440863000,SAEINLEADER,DTBP9,8505977,KOR,2019-06-25 00:00:00 UTC,2022-07-01 00:00:00 UTC,SPRFMO
CCAMLR-75744|IMO-8607385,441699000,MAESTRO,DTBX8,8607385,KOR,2012-04-11 00:00:00 UTC,2013-09-12 00:00:00 UTC,CCAMLR
CCAMLR-75744|IMO-8607385,441699000,SEJONG,DTBX8,8607385,KOR,2013-09-11 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75744|IMO-8607385,441699000,SEJONG,DTBX8,8607385,KOR,2015-07-05 00:00:00 UTC,2020-07-04 00:00:00 UTC,SPRFMO
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,503449000,JANAS,VMTW,9057109,NZL,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,512006000,JANAS,ZMTW,9057109,NZL,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,503449000,JANAS,VMTW,9057109,NZL,2012-11-01 00:00:00 UTC,2013-10-31 00:00:00 UTC,CCSBT
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,512006000,JANAS,ZMTW,9057109,NZL,2012-11-01 00:00:00 UTC,2013-10-31 00:00:00 UTC,CCSBT
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,503449000,JANAS,VMTW,9057109,NZL,2022-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,512006000,JANAS,ZMTW,9057109,NZL,2022-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,503449000,JANAS,VMTW,9057109,NZL,2016-05-01 00:00:00 UTC,2018-01-30 00:00:00 UTC,SPRFMO
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,512006000,JANAS,ZMTW,9057109,NZL,2016-05-01 00:00:00 UTC,2021-04-01 00:00:00 UTC,SPRFMO
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,503449000,JANAS,VMTW,9057109,NZL,2018-06-12 00:00:00 UTC,2021-04-01 00:00:00 UTC,SPRFMO
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,503449000,JANAS,VMTW,9057109,NZL,2021-08-20 00:00:00 UTC,2022-04-01 00:00:00 UTC,SPRFMO
CCAMLR-75747|CCSBT-FV02713|IMO-9057109,512006000,JANAS,ZMTW,9057109,NZL,2021-08-20 00:00:00 UTC,2022-04-01 00:00:00 UTC,SPRFMO
CCAMLR-75748|CCSBT-FV00759|IMO-9057111,512008000,SANAOTEA2,ZM2534,9057111,NZL,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75748|CCSBT-FV00759|IMO-9057111,512008000,SANAOTEA2,ZM2534,9057111,NZL,2013-04-01 00:00:00 UTC,2013-12-31 00:00:00 UTC,CCSBT
CCAMLR-75748|CCSBT-FV00759|IMO-9057111,512008000,SANAOTEA2,ZM2534,9057111,NZL,2022-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCAMLR-75748|CCSBT-FV00759|IMO-9057111,512008000,SANAOTEA2,ZM2534,9057111,NZL,2016-05-01 00:00:00 UTC,2021-04-01 00:00:00 UTC,SPRFMO
CCAMLR-75748|CCSBT-FV00759|IMO-9057111,512008000,SANAOTEA2,ZM2534,9057111,NZL,2021-08-20 00:00:00 UTC,2022-04-01 00:00:00 UTC,SPRFMO
CCAMLR-75749|CCSBT-FV00764|IMO-9226528,512027000,SANASPIRING,ZMGO,9226528,NZL,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75749|CCSBT-FV00764|IMO-9226528,512027000,SANASPIRING,ZMGO,9226528,NZL,2013-04-01 00:00:00 UTC,2013-12-31 00:00:00 UTC,CCSBT
CCAMLR-75749|CCSBT-FV00764|IMO-9226528,512027000,SANASPIRING,ZMGO,9226528,NZL,2016-05-01 00:00:00 UTC,2022-04-01 00:00:00 UTC,SPRFMO
CCAMLR-75750|IMO-9160358|NOR-2008045929,258139000,ANTARCTICSEA,LAWR,9160358,NOR,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75750|IMO-9160358|NOR-2008045929,258139000,ANTARCTICSEA,LAWR,9160358,NOR,2012-01-01 00:00:00 UTC,2020-12-31 00:00:00 UTC,NOR
CCAMLR-75751|IMO-9256664|NOR-2008043469,258261000,JUVEL,LAZH,9256664,NOR,2012-01-01 00:00:00 UTC,2020-09-01 00:00:00 UTC,CCAMLR
CCAMLR-75751|IMO-9256664|NOR-2008043469,258261000,JUVEL,LAZH,9256664,NOR,2012-01-01 00:00:00 UTC,2020-12-31 00:00:00 UTC,NOR
CCAMLR-75752|IMO-7390416|NOR-2005032705,259539000,SAGASEA,LNSK,7390416,NOR,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75752|IMO-7390416|NOR-2005032705,259539000,SAGASEA,LNSK,7390416,NOR,2012-01-01 00:00:00 UTC,2020-12-31 00:00:00 UTC,NOR
CCAMLR-75756|IMO-8809361|RUS-992248,273345230,SPARTA,UIBS,8809361,RUS,2012-01-01 00:00:00 UTC,2019-11-01 00:00:00 UTC,CCAMLR
CCAMLR-75758|IMO-8025082,601126800,ELSHADDAI,ZR6358,8025082,ZAF,2012-01-01 00:00:00 UTC,2021-11-01 00:00:00 UTC,CCAMLR
CCAMLR-75759|IMO-8603896,601971000,KORYOMARU11,ZR7955,8603896,ZAF,2012-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75759|IMO-8603896,601971000,KORYOMARU11,ZR7955,8603896,ZAF,2021-01-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,SEAFO
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2012-01-01 00:00:00 UTC,2012-04-25 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,740382000,TRONIO,ZDLS2,9361603,FLK,2012-04-25 00:00:00 UTC,2012-11-23 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2012-11-23 00:00:00 UTC,2013-04-10 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,740382000,TRONIO,ZDLS2,9361603,FLK,2013-04-10 00:00:00 UTC,2013-09-01 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2013-09-01 00:00:00 UTC,2014-04-16 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,740382000,TRONIO,ZDLS2,9361603,FLK,2014-04-16 00:00:00 UTC,2014-12-01 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2014-12-01 00:00:00 UTC,2015-04-14 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,740382000,TRONIO,ZDLS2,9361603,FLK,2015-04-14 00:00:00 UTC,2015-12-01 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2015-12-01 00:00:00 UTC,2016-04-01 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,740382000,TRONIO,ZDLS2,9361603,FLK,2016-04-01 00:00:00 UTC,2016-12-01 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2016-12-01 00:00:00 UTC,2017-03-23 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,740382000,TRONIO,ZDLS2,9361603,FLK,2017-03-23 00:00:00 UTC,2017-12-01 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2017-11-30 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCAMLR
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2019-05-01 00:00:00 UTC,2022-07-01 00:00:00 UTC,IATTC
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2014-03-11 00:00:00 UTC,2014-12-04 00:00:00 UTC,ICCAT
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2018-01-09 00:00:00 UTC,2022-07-01 00:00:00 UTC,ICCAT
CCAMLR-75760|ESP-3-GC-1-2-05|EU-ESP000026469|IATTC-12367|ICCAT-ATEU0ESP00999|IMO-9361603|IOTC-3614|WCPFC-5289,224623000,TRONIO,ECJF,9361603,ESP,2012-01-01 00:00:00 UTC,2020-01-01 00:00:00 UTC,IOTC
